,No.1 R_Z,No.2 R_Z,No.3 R_Z,No.4 R_Z,No.5 R_Z,No.6 R_Z,No.7 R_Z,No.8 R_Z,No.9 R_Z,No.10 R_Z
13982, 0.1999999999999993, 0.10000000000000142, 0.20000000000000284, 0.3000000000000007, -0.09999999999999787, 2.700000000000003, 0.3999999999999986, 0.1999999999999993, 1.3999999999999986, 2.3999999999999986
13983, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, 0.3000000000000007, -0.09999999999999787, 2.700000000000003, 0.5, 0.1999999999999993, 1.3999999999999986, 2.3999999999999986
13984, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.5, 0.1999999999999993, 1.3999999999999986, 2.3999999999999986
13985, 0.10000000000000142, 0.10000000000000142, 0.3000000000000007, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.3000000000000007, 0.09999999999999787, 1.3999999999999986, 2.3999999999999986
13986, 0.1999999999999993, 0.0, 0.3000000000000007, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.3000000000000007, 0.09999999999999787, 1.3999999999999986, 2.3000000000000007
13987, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.3000000000000007, 0.09999999999999787, 1.3999999999999986, 2.3000000000000007
13988, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.1999999999999993, 0.09999999999999787, 1.3999999999999986, 2.1999999999999993
13989, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.3000000000000007, 0.0, 1.3999999999999986, 2.1999999999999993
13990, 0.1999999999999993, 0.0, 0.3000000000000007, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.3000000000000007, 0.0, 1.3999999999999986, 2.1999999999999993
13991, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.09999999999999787, 0.0, 1.3999999999999986, 2.1999999999999993
13992, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.09999999999999787, 0.0, 1.3000000000000007, 2.1999999999999993
13993, 0.1999999999999993, 0.0, 0.3000000000000007, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.0, 0.0, 1.3000000000000007, 2.099999999999998
13994, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.0, 0.0, 1.3000000000000007, 2.0
13995, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, 0.0, 0.0, 1.3000000000000007, 2.0
13996, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, -0.10000000000000142, 0.0, 1.1999999999999993, 2.0
13997, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.700000000000003, -0.10000000000000142, 0.0, 1.3000000000000007, 2.0
13998, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.0, 1.3000000000000007, 2.0
13999, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.10000000000000142, 0.0, 1.3000000000000007, 2.0
14000, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.10000000000000142, 0.0, 1.3000000000000007, 1.8999999999999986
14001, 0.1999999999999993, 0.0, 0.0, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.10000000000000142, 0.0, 1.3000000000000007, 1.8999999999999986
14002, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14003, 0.1999999999999993, 0.0, 0.0, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14004, 0.1999999999999993, 0.0, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14005, 0.1999999999999993, 0.0, 0.0, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14006, 0.1999999999999993, 0.0, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14007, 0.1999999999999993, 0.0, 0.0, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.6999999999999993
14008, 0.1999999999999993, 0.0, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.1999999999999993, 0.0, 1.1999999999999993, 1.6999999999999993
14009, 0.1999999999999993, 0.10000000000000142, 0.0, 0.10000000000000142, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.5999999999999979
14010, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.10000000000000142, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.5
14011, 0.1999999999999993, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 2.700000000000003, -0.3000000000000007, 0.0, 1.1999999999999993, 1.5999999999999979
14012, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.10000000000000142, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14013, 0.1999999999999993, 0.10000000000000142, 0.0, 0.10000000000000142, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.3000000000000007, 1.6999999999999993
14014, 0.1999999999999993, 0.10000000000000142, -0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.3000000000000007, 1.5
14015, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14016, 0.3000000000000007, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14017, 0.3000000000000007, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14018, 0.3000000000000007, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14019, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.6999999999999993
14020, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.5999999999999979
14021, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.1999999999999993, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.6999999999999993
14022, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.5999999999999979
14023, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.3000000000000007, 0.0, 1.1999999999999993, 1.6999999999999993
14024, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.1999999999999993, 0.0, 1.1999999999999993, 1.6999999999999993
14025, 0.1999999999999993, 0.10000000000000142, 0.0, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.1999999999999993, 0.0, 1.1999999999999993, 1.8000000000000007
14026, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.3000000000000007, 0.0, 1.1999999999999993, 1.8000000000000007
14027, 0.1999999999999993, 0.10000000000000142, 0.0, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.1999999999999993, 0.0, 1.1999999999999993, 1.8999999999999986
14028, 0.1999999999999993, 0.10000000000000142, -0.09999999999999787, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.1999999999999993, 0.0, 1.1999999999999993, 1.8000000000000007
14029, 0.1999999999999993, 0.10000000000000142, 0.0, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14030, 0.1999999999999993, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14031, 0.1999999999999993, 0.10000000000000142, 0.0, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.10000000000000142, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14032, 0.1999999999999993, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.10000000000000142, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14033, 0.1999999999999993, 0.10000000000000142, 0.0, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.10000000000000142, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14034, 0.1999999999999993, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, -0.10000000000000142, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14035, 0.1999999999999993, 0.0, 0.0, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14036, 0.3000000000000007, 0.0, 0.10000000000000142, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14037, 0.3000000000000007, 0.0, 0.10000000000000142, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 2.0
14038, 0.3000000000000007, 0.0, 0.10000000000000142, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14039, 0.3000000000000007, 0.0, 0.20000000000000284, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 2.0
14040, 0.3000000000000007, 0.0, 0.10000000000000142, 0.20000000000000284, 0.0, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14041, 0.3000000000000007, 0.0, 0.20000000000000284, 0.20000000000000284, 0.0, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14042, 0.1999999999999993, 0.0, 0.10000000000000142, 0.20000000000000284, 0.0, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14043, 0.1999999999999993, 0.10000000000000142, 0.20000000000000284, 0.10000000000000142, 0.0, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.8999999999999986
14044, 0.1999999999999993, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, 0.0, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.3000000000000007, 1.8999999999999986
14045, 0.1999999999999993, 0.10000000000000142, 0.20000000000000284, 0.20000000000000284, 0.0, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.3000000000000007, 1.8000000000000007
14046, 0.1999999999999993, 0.10000000000000142, 0.10000000000000142, 0.20000000000000284, 0.0, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.3000000000000007, 1.8000000000000007
14047, 0.1999999999999993, 0.10000000000000142, 0.3000000000000007, 0.20000000000000284, -0.09999999999999787, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.3000000000000007, 1.8000000000000007
14048, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.1999999999999993, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14049, 0.1999999999999993, 0.0, 0.3000000000000007, 0.20000000000000284, -0.1999999999999993, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14050, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.8000000000000007, 0.1999999999999993, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14051, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14052, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.8000000000000007
14053, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14054, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14055, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14056, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.6999999999999993
14057, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14058, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14059, 0.1999999999999993, 0.0, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.09999999999999787, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14060, 0.1999999999999993, 0.0, 0.3000000000000007, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.5
14061, 0.1999999999999993, -0.10000000000000142, 0.20000000000000284, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.09999999999999787, 1.1999999999999993, 1.5999999999999979
14062, 0.1999999999999993, -0.10000000000000142, 0.40000000000000213, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, 0.09999999999999787, 0.1999999999999993, 1.1999999999999993, 1.5999999999999979
14063, 0.1999999999999993, -0.10000000000000142, 0.3000000000000007, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, 0.0, 0.1999999999999993, 1.1999999999999993, 1.5999999999999979
14064, 0.1999999999999993, -0.10000000000000142, 0.40000000000000213, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, 0.0, 0.1999999999999993, 1.3000000000000007, 1.5
14065, 0.1999999999999993, -0.10000000000000142, 0.40000000000000213, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, 0.0, 0.1999999999999993, 1.3000000000000007, 1.3999999999999986
14066, 0.1999999999999993, -0.10000000000000142, 0.40000000000000213, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, -0.10000000000000142, 0.1999999999999993, 1.3000000000000007, 1.5
14067, 0.1999999999999993, 0.0, 0.40000000000000213, 0.20000000000000284, -0.09999999999999787, 2.700000000000003, 0.0, 0.1999999999999993, 1.3000000000000007, 1.5
14068, 0.1999999999999993, 0.10000000000000142, 0.40000000000000213, 0.20000000000000284, 0.0, 2.700000000000003, -0.10000000000000142, 0.1999999999999993, 1.3000000000000007, 1.5
14069, 0.1999999999999993, 0.10000000000000142, 0.40000000000000213, 0.20000000000000284, 0.0, 2.700000000000003, -0.1999999999999993, 0.1999999999999993, 1.3000000000000007, 1.5
14070, 0.1999999999999993, 0.10000000000000142, 0.5, 0.20000000000000284, 0.0, 2.700000000000003, -0.1999999999999993, 0.1999999999999993, 1.3000000000000007, 1.5
14071, 0.1999999999999993, 0.10000000000000142, 0.3000000000000007, 0.20000000000000284, 0.10000000000000142, 2.8000000000000007, -0.10000000000000142, 0.1999999999999993, 1.3000000000000007, 1.5
14072, 0.1999999999999993, 0.10000000000000142, 0.40000000000000213, 0.20000000000000284, 0.10000000000000142, 2.8000000000000007, -0.10000000000000142, 0.1999999999999993, 1.3000000000000007, 1.5
14073, 0.1999999999999993, 0.10000000000000142, 0.40000000000000213, 0.20000000000000284, 0.0, 2.8000000000000007, -0.1999999999999993, 0.1999999999999993, 1.3000000000000007, 1.5999999999999979
14074, 0.1999999999999993, 0.10000000000000142, 0.5, 0.20000000000000284, 0.0, 2.8000000000000007, -0.10000000000000142, 0.3000000000000007, 1.3000000000000007, 1.5999999999999979
14075, 0.1999999999999993, 0.10000000000000142, 0.40000000000000213, 0.20000000000000284, 0.0, 2.8000000000000007, -0.1999999999999993, 0.3000000000000007, 1.3000000000000007, 1.5999999999999979
14076, 0.1999999999999993, 0.10000000000000142, 0.5, 0.20000000000000284, 0.0, 2.8000000000000007, -0.1999999999999993, 0.3000000000000007, 1.3000000000000007, 1.5999999999999979
14077, 0.1999999999999993, 0.10000000000000142, 0.5, 0.20000000000000284, 0.0, 2.8000000000000007, -0.10000000000000142, 0.1999999999999993, 1.3000000000000007, 1.5999999999999979
14078, 0.1999999999999993, 0.10000000000000142, 0.5, 0.20000000000000284, 0.0, 2.8000000000000007, -0.1999999999999993, 0.1999999999999993, 1.3000000000000007, 1.5999999999999979
